tpp_australian_labor_party_percentage, total_formal_votes, tpp_australian_labor_party_votes, state, division_name, polling_place_type_id, tpp_swing, tpp_liberal_national_coalition_percentage, tpp_liberal_national_coalition_votes, longitude, latitude, polling_place_id, division_id, polling_place_name
57.08,1060,605,"WA","Fremantle","1",-0.65,42.92,455,115.8137083,-32.0739201,"7773","240","Kardinya West"
56.72,238,135,"WA","Fremantle","1",-4.27,43.28,103,115.7936173,-32.0365335,"34109","240","Melville (Fremantle)"
51.18,1567,802,"WA","Fremantle","1",4.97,48.82,765,115.7822121,-32.1212266,"82971","240","Munster"
51.67,1434,741,"WA","Fremantle","1",-11.28,48.33,693,115.7564163,-32.0347649,"7778","240","North Fremantle"
59.6,2406,1434,"WA","Fremantle","1",-2.7,40.4,972,115.785234,-32.04491,"7779","240","Palmyra"
53.6,1043,559,"WA","Fremantle","1",-1.64,46.4,484,115.777,-32.0395,"7780","240","Palmyra North"
56.54,1659,938,"WA","Fremantle","1",0.55,43.46,721,115.802,-32.0725,"7783","240","Samson"
63.71,1251,797,"WA","Fremantle","1",0.93,36.29,454,115.83465,-32.10559,"7785","240","South Lake"
51.0,1647,840,"WA","Fremantle","1",0.87,49.0,807,115.845809,-32.1082058,"31980","240","South Lake East"
62.1,2082,1293,"WA","Fremantle","1",1.85,37.9,789,115.7865214,-32.1016623,"7786","240","Spearwood"
59.96,1626,975,"WA","Fremantle","1",2.74,40.04,651,115.7881737,-32.1122952,"7787","240","Spearwood South"
58.82,34,20,"WA","Fremantle","2",-5.16,41.18,14,115.753452,-32.0583357,"34216","240","Special Hospital Team 2"
53.12,1732,920,"WA","Fremantle","1",1.22,46.88,812,115.84982,-32.1533,"47791","240","Success"
56.97,1959,1116,"WA","Fremantle","1",1.86,43.03,843,115.8465171,-32.1385722,"7771","240","Success North"
74.51,1624,1210,"WA","Fremantle","1",-2.22,25.49,414,115.76528,-32.05859,"7790","240","White Gum Valley"
62.21,2056,1279,"WA","Fremantle","1",3.5,37.79,777,115.8196306,-32.1195921,"7793","240","Yangebup"
52.76,1901,1003,"WA","Hasluck","1",3.76,47.24,898,115.9573041,-32.024086,"11599","305","Beckenham"
58.73,647,380,"WA","Hasluck","1",-6.1,41.27,267,115.9503853,-31.8735476,"82857","305","Beechboro East (Hasluck)"
53.38,873,466,"WA","Hasluck","1",7.73,46.62,407,116.027633,-31.8995266,"8207","305","Bellevue"
66.67,6,4,"WA","Hasluck","5",-16.67,33.33,2,115.8532948,-31.9535634,"65509","305","BLV Hasluck PPVC"
45.75,2719,1244,"WA","Hasluck","5",0.7,54.25,1475,115.934,-32.017,"83326","305","Cannington HASLUCK PPVC"
38.97,798,311,"WA","Hasluck","1",7.69,61.03,487,116.269107,-31.857145,"7927","305","Chidlow"
50.06,1546,774,"WA","Hasluck","1",-6.27,49.94,772,116.0784853,-31.9206047,"7930","305","Darlington"
0.0,0,0,"WA","Hasluck","5",-85.71,0.0,0,115.853318,-31.952818,"34091","305","Divisional Office (PREPOLL)"
48.37,1966,951,"WA","Hasluck","1",3.91,51.63,1015,116.009,-31.9915,"7531","305","Forrestfield"
44.01,1895,834,"WA","Hasluck","1",4.81,55.99,1061,116.0094099,-31.9761917,"7532","305","Forrestfield North"
48.11,1378,663,"WA","Hasluck","1",2.44,51.89,715,115.999205,-31.9786256,"65671","305","Forrestfield West"
31.97,1051,336,"WA","Hasluck","1",3.89,68.03,715,116.2132445,-31.8188845,"7933","305","Gidgegannup"
49.6,1117,554,"WA","Hasluck","1",0.61,50.4,563,116.1004497,-31.915031,"7935","305","Glen Forrest"
37.1,1423,528,"WA","Hasluck","1",-1.11,62.9,895,116.05602,-31.956469,"7533","305","Gooseberry Hill"
49.84,1288,642,"WA","Hasluck","1",-0.48,50.16,646,116.0468996,-31.8974988,"7936","305","Greenmount"
50.55,1359,687,"WA","Hasluck","1",-1.55,49.45,672,115.9682579,-31.9016953,"8219","305","Guildford"
43.19,1431,618,"WA","Hasluck","1",5.97,56.81,813,115.9946932,-31.9031601,"8220","305","Hazelmere"
39.37,1839,724,"WA","Hasluck","1",1.52,60.63,1115,116.048,-31.9241,"7922","305","Helena Valley"
36.0,1486,535,"WA","Hasluck","1",-0.81,64.0,951,116.056178,-31.977879,"7539","305","Kalamunda"
38.82,1561,606,"WA","Hasluck","1",-2.85,61.18,955,116.051,-31.9713,"7540","305","Kalamunda North"
54.96,1805,992,"WA","Hasluck","1",4.47,45.04,813,115.979548,-32.031703,"7546","305","Kenwick"
34.53,1888,652,"WA","Hasluck","1",0.17,65.47,1236,116.0457773,-32.004057,"7547","305","Lesmurdie"
41.9,1284,538,"WA","Hasluck","1",-4.11,58.1,746,116.047019,-31.992162,"65668","305","Lesmurdie North"
56.76,2183,1239,"WA","Hasluck","1",4.92,43.24,944,116.004,-32.055,"7548","305","Maddington"
64.37,1218,784,"WA","Hasluck","1",2.43,35.63,434,116.009,-32.0492,"31476","305","Maddington East"
40.45,749,303,"WA","Hasluck","1",2.6,59.55,446,116.1374187,-31.906302,"7948","305","Mahogany Creek"
36.4,2055,748,"WA","Hasluck","1",2.57,63.6,1307,116.0227919,-31.9498864,"7550","305","Maida Vale"
55.48,1240,688,"WA","Hasluck","1",6.45,44.52,552,116.0178429,-31.8786172,"7950","305","Middle Swan"
54.31,1300,706,"WA","Hasluck","1",6.2,45.69,594,116.001622,-31.888477,"7949","305","Midland"
42.14,8992,3789,"WA","Hasluck","5",3.34,57.86,5203,116.0195711,-31.8925393,"58748","305","Midland PPVC"
42.97,861,370,"WA","Hasluck","1",6.73,57.03,491,116.2213182,-31.8739497,"7953","305","Mount Helena"
44.93,1104,496,"WA","Hasluck","1",3.04,55.07,608,116.172974,-31.894937,"7956","305","Mundaring"
38.75,2712,1051,"WA","Hasluck","5",7.67,61.25,1661,116.1652441,-31.9015677,"97492","305","Mundaring PPVC"
40.1,960,385,"WA","Hasluck","1",-0.22,59.9,575,116.132967,-31.885135,"7958","305","Parkerville"
48.56,554,269,"WA","Hasluck","1",1.37,51.44,285,116.203,-31.9026,"7960","305","Sawyers Valley"
40.82,49,20,"WA","Hasluck","2",2.26,59.18,29,116.0068168,-31.8946354,"34194","305","Special Hospital Team 2"
53.33,60,32,"WA","Hasluck","2",-10.25,46.67,28,116.0068168,-31.8946354,"83812","305","Special Hospital Team 3"
39.13,23,9,"WA","Hasluck","2",3.95,60.87,14,116.0068168,-31.8946354,"83813","305","Special Hospital Team 4"
39.7,859,341,"WA","Hasluck","1",0.54,60.3,518,116.1673576,-31.8712665,"7962","305","Stoneville"
61.93,1174,727,"WA","Hasluck","1",4.72,38.07,447,116.0380859,-31.8673384,"11901","305","Stratton"
43.38,1427,619,"WA","Hasluck","1",5.67,56.62,808,116.0458372,-31.8621842,"65672","305","Stratton North"
53.44,2034,1087,"WA","Hasluck","1",2.57,46.56,947,116.0442281,-31.8887449,"7963","305","Swan View"
45.07,690,311,"WA","Hasluck","1",8.36,54.93,379,116.0544799,-31.8891016,"83289","305","Swan View East"
38.74,1799,697,"WA","Hasluck","1",-1.16,61.26,1102,116.069,-31.9986,"7555","305","Walliston"
45.97,1923,884,"WA","Hasluck","1",1.63,54.03,1039,115.9832239,-31.9964938,"7556","305","Wattle Grove"
51.22,613,314,"WA","Hasluck","1",-0.05,48.78,299,115.9831107,-31.8575789,"83031","305","West Swan (Hasluck)"
44.3,298,132,"WA","Hasluck","1",4.49,55.7,166,116.312449,-31.8040415,"7970","305","Wooroloo"
52.21,1695,885,"WA","Moore","1",1.34,47.79,810,115.757,-31.7737,"7919","242","Beldon"
50.0,10,5,"WA","Moore","5",-5.56,50.0,5,115.769378,-31.742706,"65418","242","BLV Moore PPVC"
30.53,1510,461,"WA","Moore","1",0.33,69.47,1049,115.7323408,-31.7266797,"7924","242","Burns Beach"
38.42,1978,760,"WA","Moore","1",-1.0,61.58,1218,115.757,-31.7463,"11902","242","Connolly"
52.48,2094,1099,"WA","Moore","1",1.5,47.52,995,115.759,-31.79,"7928","242","Craigie"
39.26,2300,903,"WA","Moore","1",1.67,60.74,1397,115.749,-31.7331,"32450","242","Currambine"
37.14,447,166,"WA","Moore","5",62.86,62.86,281,115.770708,-31.740468,"30233","242","Divisional Office (PREPOLL)"
38.45,2130,819,"WA","Moore","1",-0.43,61.55,1311,115.771,-31.8329,"7566","242","Duncraig"
35.82,1449,519,"WA","Moore","1",-6.47,64.18,930,115.7869077,-31.8415907,"7567","242","Duncraig East"
41.28,2008,829,"WA","Moore","1",-2.07,58.72,1179,115.782,-31.827,"7568","242","Duncraig North"
33.95,1794,609,"WA","Moore","1",-5.07,66.05,1185,115.775,-31.8418,"7569","242","Duncraig South"
46.85,1921,900,"WA","Moore","1",-0.47,53.15,1021,115.78,-31.762,"7932","242","Edgewater"
46.81,1756,822,"WA","Moore","1",4.7,53.19,934,115.751,-31.7612,"7938","242","Heathridge"
52.31,1235,646,"WA","Moore","1",3.86,47.69,589,115.769,-31.7664,"11594","242","Heathridge East"
35.19,2691,947,"WA","Moore","1",-1.95,64.81,1744,115.754,-31.8137,"7577","242","Hillarys"
28.2,1553,438,"WA","Moore","1",-3.64,71.8,1115,115.7432628,-31.7993274,"32453","242","Hillarys North"
24.57,936,230,"WA","Moore","1",5.7,75.43,706,115.735,-31.8039,"82937","242","Hillarys West"
32.15,1549,498,"WA","Moore","1",-0.77,67.85,1051,115.735,-31.7314,"38452","242","Iluka"
44.14,1921,848,"WA","Moore","1",1.54,55.86,1073,115.762,-31.7233,"11903","242","Joondalup"
52.66,1111,585,"WA","Moore","1",-8.01,47.34,526,115.7733572,-31.7436426,"38453","242","Joondalup Central"
34.95,10006,3497,"WA","Moore","5",3.68,65.05,6509,115.766111,-31.745,"65537","242","Joondalup MOORE PPVC"
36.44,2316,844,"WA","Moore","1",-0.44,63.56,1472,115.75,-31.7921,"7942","242","Kallaroo"
39.94,2704,1080,"WA","Moore","1",0.47,60.06,1624,115.788,-31.8036,"7578","242","Kingsley"
36.43,1304,475,"WA","Moore","1",-1.92,63.57,829,115.802,-31.8082,"11912","242","Kingsley East"
39.12,1631,638,"WA","Moore","1",0.37,60.88,993,115.802,-31.8156,"7579","242","Kingsley South"
44.63,2400,1071,"WA","Moore","1",2.09,55.38,1329,115.737,-31.7189,"31962","242","Kinross"
45.33,375,170,"WA","Moore","1",0.51,54.67,205,115.7332186,-31.7191043,"82936","242","Kinross East"
31.56,1651,521,"WA","Moore","1",-2.93,68.44,1130,115.758,-31.8437,"7581","242","Marmion"
39.47,2397,946,"WA","Moore","1",-0.31,60.53,1451,115.748,-31.7783,"7955","242","Mullaloo"
34.42,1232,424,"WA","Moore","1",3.13,65.58,808,115.739,-31.7599,"7957","242","Ocean Reef"
34.39,2152,740,"WA","Moore","1",-1.11,65.61,1412,115.735,-31.7484,"31061","242","Ocean Reef North"
36.15,1029,372,"WA","Moore","1",0.96,63.85,657,115.7383362,-31.7660899,"89900","242","Ocean Reef South"
46.89,1591,746,"WA","Moore","1",2.39,53.11,845,115.7602998,-31.8045937,"7584","242","Padbury"
42.92,2372,1018,"WA","Moore","1",1.07,57.08,1354,115.764,-31.8123,"7585","242","Padbury South"
34.22,1499,513,"WA","Moore","1",-3.04,65.78,986,115.761,-31.8305,"32376","242","Sorrento"
23.06,1847,426,"WA","Moore","1",-1.42,76.94,1421,115.75068,-31.82489,"32446","242","Sorrento Beach"
38.83,1231,478,"WA","Moore","1",0.08,61.17,753,115.801,-31.7916,"7969","242","Woodvale"
39.26,2338,918,"WA","Moore","1",0.01,60.74,1420,115.789,-31.7842,"11632","242","Woodvale North"
40.76,844,344,"WA","Moore","1",-1.24,59.24,500,115.7939455,-31.7936002,"82938","242","Woodvale South"
46.56,567,264,"WA","O'Connor","1",-5.05,53.44,303,117.89065,-35.0184253,"7645","243","Albany"
28.54,403,115,"WA","O'Connor","1",2.87,71.46,288,117.94379,-34.9945047,"7688","243","Albany East"
36.87,8622,3179,"WA","O'Connor","5",-2.86,63.13,5443,117.88314,-35.02367,"32815","243","Albany PPVC"
46.04,1301,599,"WA","O'Connor","1",-2.24,53.96,702,117.883,-35.0237,"7646","243","Albany West"
55.83,206,115,"WA","O'Connor","1",6.16,44.17,91,116.098,-33.3351,"7649","243","Allanson"
38.21,1204,460,"WA","O'Connor","1",-2.98,61.79,744,117.93,-34.9784,"7653","243","Bayonet Head"
40.0,5,2,"WA","O'Connor","5",-6.67,60.0,3,121.474515,-30.744342,"65477","243","BLV O'Connor PPVC"
45.76,1250,572,"WA","O'Connor","1",0.22,54.24,678,121.4866233,-30.7800132,"7805","243","Boulder"
23.11,714,165,"WA","O'Connor","1",-0.49,76.89,549,116.386376,-33.831535,"7656","243","Boyup Brook"
23.68,228,54,"WA","O'Connor","1",-2.58,76.32,174,119.379,-34.3926,"7990","243","Bremer Bay"
41.52,1491,619,"WA","O'Connor","1",-1.68,58.48,872,116.138,-33.958,"7657","243","Bridgetown"
22.77,404,92,"WA","O'Connor","1",1.49,77.23,312,117.0092654,-32.3726945,"7991","243","Brookton"
23.08,221,51,"WA","O'Connor","1",-4.55,76.92,170,117.6385753,-33.8445487,"7992","243","Broomehill"
28.25,1398,395,"WA","O'Connor","1",-2.02,71.75,1003,121.9092107,-33.8321999,"7811","243","Castletown"
34.36,713,245,"WA","O'Connor","1",1.39,65.64,468,117.8821241,-35.0105199,"7671","243","Centennial Park"
60.79,380,231,"WA","O'Connor","1",5.55,39.21,149,116.156559,-33.3640296,"7673","243","Collie"
57.8,981,567,"WA","O'Connor","1",8.63,42.2,414,116.152,-33.3586,"7674","243","Collie Central"
61.69,770,475,"WA","O'Connor","1",7.13,38.31,295,116.16113,-33.34295,"7676","243","Collie North"
59.06,2313,1366,"WA","O'Connor","5",7.16,40.94,947,116.156283,-33.3599179,"34354","243","Collie PPVC"
46.89,241,113,"WA","O'Connor","1",-3.28,53.11,128,121.164,-30.9534,"7816","243","Coolgardie"
15.54,534,83,"WA","O'Connor","1",0.31,84.46,451,117.8762078,-32.3259202,"8003","243","Corrigin"
22.76,312,71,"WA","O'Connor","1",4.73,77.24,241,117.5468989,-34.3014545,"8004","243","Cranbrook"
28.62,318,91,"WA","O'Connor","1",-1.42,71.38,227,117.1776009,-32.819108,"8005","243","Cuballing"
11.95,226,27,"WA","O'Connor","1",3.16,88.05,199,116.739,-33.3366,"8010","243","Darkan"
54.32,1749,950,"WA","O'Connor","1",-6.24,45.68,799,117.359,-34.9675,"7681","243","Denmark"
0.0,0,0,"WA","O'Connor","5",0.0,0.0,0,121.474515,-30.744342,"30234","243","Divisional Office (PREPOLL)"
15.35,228,35,"WA","O'Connor","1",5.15,84.65,193,117.739,-33.3127,"8015","243","Dumbleyung"
8.26,109,9,"WA","O'Connor","1",4.67,91.74,100,116.803,-33.5161,"8016","243","Duranillin"
37.3,437,163,"WA","O'Connor","1",1.13,62.7,274,117.73,-35.0081,"7687","243","Elleker"
27.84,1613,449,"WA","O'Connor","1",0.04,72.16,1164,121.8893878,-33.8602591,"7822","243","Esperance"
25.28,2840,718,"WA","O'Connor","5",-0.66,74.72,2122,121.8896205,-33.8608027,"32761","243","Esperance PPVC"
55.56,18,10,"WA","O'Connor","5",-19.29,44.44,8,128.89,-31.6773,"83876","243","Eucla PPVC"
17.24,203,35,"WA","O'Connor","1",2.57,82.76,168,117.077,-34.3627,"8020","243","Frankland"
20.88,364,76,"WA","O'Connor","1",3.33,79.12,288,118.0067897,-33.9368979,"8026","243","Gnowangerup"
39.8,407,162,"WA","O'Connor","1",-0.02,60.2,245,116.05752,-33.847179,"7692","243","Greenbushes"
34.67,721,250,"WA","O'Connor","1",-2.86,65.33,471,121.451,-30.7231,"32506","243","Hannans"
4.71,85,4,"WA","O'Connor","1",3.89,95.29,81,117.86163,-32.93612,"47784","243","Harrismith"
17.56,131,23,"WA","O'Connor","1",-1.74,82.44,108,117.237,-33.0579,"8030","243","Highbury"
28.52,305,87,"WA","O'Connor","1",2.23,71.48,218,120.1295328,-33.9444992,"7835","243","Hopetoun"
11.57,242,28,"WA","O'Connor","1",4.57,88.43,214,118.8610322,-32.4486122,"8032","243","Hyden"
14.16,219,31,"WA","O'Connor","1",2.57,85.84,188,118.9177215,-33.9426212,"8034","243","Jerramungup"
32.99,585,193,"WA","O'Connor","1",-6.39,67.01,392,117.970487,-34.947476,"7703","243","Kalgan"
44.04,654,288,"WA","O'Connor","1",-9.78,55.96,366,121.4760125,-30.7504203,"7839","243","Kalgoorlie"
42.75,676,289,"WA","O'Connor","1",-1.53,57.25,387,121.4745334,-30.7430393,"7846","243","Kalgoorlie Central"
38.86,1176,457,"WA","O'Connor","1",-6.79,61.14,719,121.4593077,-30.7388849,"7843","243","Kalgoorlie North"
36.46,4939,1801,"WA","O'Connor","5",-2.11,63.54,3138,121.474438,-30.744338,"82736","243","Kalgoorlie PPVC"
43.4,1076,467,"WA","O'Connor","1",-2.77,56.6,609,121.479,-30.7637,"7842","243","Kalgoorlie South"
42.92,650,279,"WA","O'Connor","1",3.81,57.08,371,121.619,-31.206,"7849","243","Kambalda West"
29.64,1461,433,"WA","O'Connor","1",-1.64,70.36,1028,117.5542447,-33.6902906,"8038","243","Katanning"
32.19,494,159,"WA","O'Connor","1",3.01,67.81,335,117.6177621,-34.4828057,"8041","243","Kendenup"
24.33,596,145,"WA","O'Connor","1",0.51,75.67,451,117.901,-34.9343,"7696","243","King River"
16.92,786,133,"WA","O'Connor","1",-0.12,83.08,653,117.1596515,-33.8322623,"8042","243","Kojonup"
25.47,161,41,"WA","O'Connor","1",-4.34,74.53,120,118.26455,-32.4939541,"8043","243","Kondinin"
12.86,311,40,"WA","O'Connor","1",0.29,87.14,271,118.1547618,-32.6702587,"8046","243","Kulin"
14.25,372,53,"WA","O'Connor","1",-1.59,85.75,319,118.4583396,-33.1033293,"8048","243","Lake Grace"
10.47,86,9,"WA","O'Connor","1",5.06,89.53,77,119.6854019,-33.087937,"8049","243","Lake King"
59.81,107,64,"WA","O'Connor","1",-5.78,40.19,43,122.4036598,-28.6275863,"7854","243","Laverton"
32.5,80,26,"WA","O'Connor","1",7.5,67.5,54,120.6989336,-27.9159798,"7855","243","Leinster"
37.23,137,51,"WA","O'Connor","1",-2.07,62.77,86,121.33044,-28.8843,"7856","243","Leonora"
39.47,38,15,"WA","O'Connor","5",-3.13,60.53,23,121.3312738,-28.882007,"82979","243","Leonora PPVC"
42.05,868,365,"WA","O'Connor","1",-3.56,57.95,503,117.867,-35.0668,"7700","243","Little Grove"
42.3,1643,695,"WA","O'Connor","1",0.51,57.7,948,117.855,-35.0015,"7701","243","Lockyer"
34.93,1277,446,"WA","O'Connor","1",-2.0,65.07,831,116.145,-34.2409,"7706","243","Manjimup"
26.81,552,148,"WA","O'Connor","1",1.5,73.19,404,116.1512909,-34.2399137,"7707","243","Manjimup East"
34.87,1933,674,"WA","O'Connor","5",-4.03,65.13,1259,116.1453135,-34.2401261,"34357","243","Manjimup PPVC"
34.26,537,184,"WA","O'Connor","1",-3.3,65.74,353,117.9158896,-35.0242857,"7714","243","Middleton Beach"
36.9,1271,469,"WA","O'Connor","1",-3.85,63.1,802,117.6454513,-34.6468367,"8065","243","Mount Barker"
13.95,86,12,"WA","O'Connor","1",12.56,86.05,74,120.857935,-33.7047953,"7868","243","Munglinup"
13.82,123,17,"WA","O'Connor","1",-0.87,86.18,106,116.98,-33.8399,"8070","243","Muradup"
20.36,167,34,"WA","O'Connor","1",5.73,79.64,133,117.96,-34.8301,"7716","243","Napier"
22.17,221,49,"WA","O'Connor","1",-1.93,77.83,172,117.7042315,-34.7758844,"8072","243","Narrikup"
30.52,1029,314,"WA","O'Connor","1",3.12,69.48,715,117.1742964,-32.935631,"8073","243","Narrogin"
29.25,1166,341,"WA","O'Connor","5",0.99,70.75,825,117.1785962,-32.9369038,"82978","243","Narrogin PPVC"
25.48,208,53,"WA","O'Connor","1",2.28,74.52,155,117.1868967,-32.9364419,"8074","243","Narrogin West"
11.17,179,20,"WA","O'Connor","1",5.7,88.83,159,119.022,-33.0934,"8075","243","Newdegate"
54.78,157,86,"WA","O'Connor","1",-1.74,45.22,71,121.7757798,-32.1985008,"7872","243","Norseman"
44.64,56,25,"WA","O'Connor","5",-10.46,55.36,31,121.7795857,-32.1986027,"82980","243","Norseman PPVC"
44.28,332,147,"WA","O'Connor","1",-8.16,55.72,185,116.1198513,-34.6330796,"7717","243","Northcliffe"
40.78,748,305,"WA","O'Connor","1",0.25,59.22,443,121.8733978,-33.8582105,"7875","243","Nulsen"
11.27,142,16,"WA","O'Connor","1",0.18,88.73,126,118.1485015,-33.5413723,"8082","243","Nyabing"
9.92,131,13,"WA","O'Connor","1",6.19,90.08,118,118.4869051,-33.9639889,"8083","243","Ongerup"
81.25,48,39,"WA","O'Connor","4",-21.25,18.75,9,121.481,-30.7909,"65160","243","Other Mobile Team 2"
49.54,218,108,"WA","O'Connor","1",-3.75,50.46,110,117.137,-34.9971,"7719","243","Parryville"
28.31,498,141,"WA","O'Connor","1",-1.36,71.69,357,116.0281563,-34.4471755,"7720","243","Pemberton"
25.2,488,123,"WA","O'Connor","1",5.0,74.8,365,117.0906244,-32.5331832,"8086","243","Pingelly"
33.16,190,63,"WA","O'Connor","1",1.25,66.84,127,117.877,-34.653,"8090","243","Porongurup"
53.97,63,34,"WA","O'Connor","1",-2.54,46.03,29,116.251,-34.4362,"7722","243","Quinninup"
27.41,321,88,"WA","O'Connor","1",-6.36,72.59,233,120.045054,-33.5818404,"7880","243","Ravensthorpe"
25.81,124,32,"WA","O'Connor","1",4.65,74.19,92,117.691,-34.8864,"7723","243","Redmond"
47.44,390,185,"WA","O'Connor","1",-5.62,52.56,205,117.2739673,-34.9268092,"7725","243","Scotsdale"
30.39,1165,354,"WA","O'Connor","1",-0.21,69.61,811,121.4656806,-30.7771787,"34057","243","Somerville"
41.01,1346,552,"WA","O'Connor","1",1.27,58.99,794,117.902,-35.0057,"7730","243","Spencer Park"
20.85,259,54,"WA","O'Connor","1",3.05,79.15,205,117.641,-34.0426,"8099","243","Tambellup"
35.94,128,46,"WA","O'Connor","1",6.27,64.06,82,116.888,-34.9725,"7731","243","Tingledale"
23.16,773,179,"WA","O'Connor","1",1.57,76.84,594,117.3422138,-33.3106164,"8107","243","Wagin"
42.81,299,128,"WA","O'Connor","1",-2.05,57.19,171,116.733712,-34.977703,"7734","243","Walpole"
20.69,203,42,"WA","O'Connor","1",4.52,79.31,161,116.6727448,-32.6776913,"8109","243","Wandering"
28.26,138,39,"WA","O'Connor","1",-7.57,71.74,99,118.605524,-34.493375,"7736","243","Wellstead"
15.66,281,44,"WA","O'Connor","1",1.99,84.34,237,117.497406,-32.7860479,"8112","243","Wickepin"
14.91,436,65,"WA","O'Connor","1",4.14,85.09,371,116.881,-33.0258,"8113","243","Williams"
30.34,178,54,"WA","O'Connor","1",-1.54,69.66,124,117.4391055,-33.563247,"8116","243","Woodanilling"
38.17,1572,600,"WA","O'Connor","1",-3.57,61.83,972,117.874,-35.0017,"7741","243","Yakamia"
41.3,339,140,"WA","O'Connor","1",-3.14,58.7,199,117.5233384,-35.0130375,"65709","243","Youngs Siding"
53.35,969,517,"WA","Pearce","1",-2.04,46.65,452,115.7026573,-31.626991,"82858","244","Alkimos"
48.27,1361,657,"WA","Pearce","1",3.19,51.73,704,115.6811091,-31.625985,"82963","244","Alkimos West"
41.21,2378,980,"WA","Pearce","1",2.99,58.79,1398,115.98519,-31.79374,"47772","244","Aveley"
48.11,1536,739,"WA","Pearce","1",-0.6,51.89,797,115.990357,-31.790806,"82964","244","Aveley East"
37.32,568,212,"WA","Pearce","1",12.21,62.68,356,116.453,-31.7467,"7977","244","Bakers Hill"
51.4,1428,734,"WA","Pearce","1",6.04,48.6,694,115.809456,-31.7026205,"32474","244","Banksia Grove"
54.77,1519,832,"WA","Pearce","1",-3.72,45.23,687,115.7965911,-31.6986741,"82878","244","Banksia Grove North"
29.57,700,207,"WA","Pearce","1",3.05,70.43,493,116.926588,-32.10134,"7982","244","Beverley"
33.06,844,279,"WA","Pearce","1",2.21,66.94,565,116.0965383,-31.3806508,"7921","244","Bindoon"
20.0,5,1,"WA","Pearce","5",20.0,80.0,4,115.769378,-31.742706,"65512","244","BLV Pearce PPVC"
36.83,2096,772,"WA","Pearce","1",5.98,63.17,1324,116.0331345,-31.6591531,"7923","244","Bullsbrook"
