emp_to_pop, cert, female_par, ogc_fid, median11, male_less_, male_part_, y12, uni, part_rate, ssc_name, ssc2011
0.791444,0.360305,0.775039,2430,50345.26027,0.109272,0.884311,0.289313,0.350382,0.82982,"Warrimoo",12430
0.440289,0.255202,0.460217,2424,20796.29721,0.158481,0.618698,0.67983,0.064968,0.538427,"Warrawong",12424
0.0,0.360825,0.0,2425,30859.11111,0.0,0.0,0.474227,0.164948,0.0,"Warregah Island",12425
0.0,0.448052,0.0,2426,27793.16129,0.0,0.0,0.487013,0.064935,0.0,"Warrell Creek",12426
0.715486,0.251196,0.721228,2427,32558.16949,0.123809,0.845036,0.651914,0.09689,0.784731,"Warren",12427
0.0,0.359116,0.0,2428,43348.0,0.0,0.0,0.469613,0.171271,0.0,"Warri",12428
0.807398,0.378941,0.799405,2429,52210.24784,0.125188,0.924592,0.329048,0.292011,0.85814,"Warriewood",12429
0.441269,0.234442,0.463298,2431,23660.0,0.226842,0.690141,0.640705,0.124853,0.582192,"Warwick Farm",12431
0.630522,0.336022,0.617188,2435,30438.90909,0.123447,0.740634,0.528226,0.135753,0.672154,"Waterview Heights",12435
0.688222,0.15103,0.68617,2436,67114.66667,0.251654,0.937824,0.368421,0.480549,0.810526,"Watsons Bay",12436
0.0,0.348387,0.0,2437,24348.0,0.0,0.0,0.535484,0.116129,0.0,"Watsons Creek (NSW)",12437
0.0,0.439716,0.0,2438,30931.33333,0.0,0.0,0.468085,0.092199,0.0,"Wattamondara",12438
0.527363,0.376884,0.593023,2439,19516.42105,-0.059043,0.533981,0.552764,0.070352,0.55615,"Wattle Flat (NSW)",12439
0.748414,0.204728,0.811354,2444,62342.39655,0.093265,0.904618,0.309413,0.485859,0.85581,"Waverley (NSW)",12444
0.811566,0.35876,0.774179,2440,52582.38438,0.165412,0.939591,0.382502,0.258738,0.854279,"Wattle Grove (NSW)",12440
0.802183,0.445799,0.704607,2441,59853.40541,0.232536,0.937143,0.391599,0.162602,0.817549,"Wattle Ponds",12441
0.626877,0.382955,0.631617,2442,28214.66667,0.134565,0.766181,0.541697,0.075347,0.694761,"Wauchope",12442
0.629108,0.277778,0.643564,2443,27561.7931,0.079208,0.722772,0.592593,0.12963,0.673367,"Waukivory",12443
0.791401,0.181094,0.824655,2445,75034.2069,0.099442,0.924096,0.208178,0.610728,0.869859,"Waverton",12445
0.0,0.425,0.0,2446,29159.76471,0.0,0.0,0.383333,0.191667,0.0,"Way Way",12446
0.73913,0.466443,0.741259,2447,38711.63636,0.110093,0.851351,0.402685,0.130872,0.792388,"Wedderburn (NSW)",12447
0.0,0.269939,0.0,2448,43628.0,0.0,0.0,0.417178,0.312883,0.0,"Wee Jasper",12448
0.668555,0.279925,0.669291,2449,32781.33333,0.191078,0.86037,0.633365,0.086711,0.762814,"Wee Waa",12449
0.0,0.220859,0.0,2450,22663.78947,0.0,0.0,0.705521,0.07362,0.0,"Weethalle",12450
0.0,0.261905,0.0,2451,22308.0,0.0,0.0,0.654762,0.083333,0.0,"Weilmoringle",12451
0.652453,0.337716,0.672469,2457,37779.88406,0.143827,0.816296,0.374278,0.288005,0.73949,"Wentworth Falls",12457
0.690484,0.233958,0.673184,2459,40490.12034,0.204779,0.877964,0.382855,0.383187,0.775645,"Wentworthville",12459
0.0,0.387597,0.0,2460,46136.23529,0.0,0.0,0.317829,0.294574,0.0,"Werai",12460
0.781818,0.408257,0.761468,2461,44756.51064,0.144473,0.905941,0.417431,0.174312,0.820331,"Werombi",12461
0.688146,0.276108,0.737489,5843,58112.94845,0.180244,0.917733,0.587816,0.136076,0.822831,"Townview",31667
0.725424,0.384615,0.729167,2462,39670.22222,0.106548,0.835714,0.314381,0.301003,0.783217,"Werri Beach",12462
0.656723,0.285321,0.653663,2463,36248.95238,0.191954,0.845618,0.564679,0.15,0.747445,"Werrington",12463
0.749532,0.358782,0.742337,2464,43152.0678,0.142164,0.884501,0.554567,0.086651,0.812834,"Werrington County",12464
0.77513,0.368203,0.755463,2465,44541.35793,0.149142,0.904605,0.529259,0.102538,0.829242,"Werrington Downs",12465
0.722987,0.318134,0.730575,2467,42432.21053,0.116051,0.846626,0.424708,0.257158,0.784173,"West Albury",12467
0.575036,0.329971,0.582173,2468,27796.34123,0.120927,0.7031,0.56268,0.107349,0.63943,"West Ballina",12468
0.66976,0.334244,0.709571,2469,36140.82869,0.119247,0.828818,0.50355,0.162206,0.764501,"West Bathurst",12469
0.650078,0.346273,0.646259,2470,37276.57143,0.194019,0.840278,0.5,0.153727,0.744898,"West Gosford",12470
0.565891,0.356021,0.553488,2471,28145.1831,0.141122,0.694611,0.549738,0.094241,0.622047,"West Haven",12471
0.760398,0.33942,0.730107,2472,42757.69305,0.184824,0.914931,0.483465,0.177115,0.81981,"West Hoxton",12472
0.484561,0.309082,0.529358,2473,24578.02833,0.10052,0.629877,0.62815,0.062767,0.575453,"West Kempsey",12473
0.677029,0.378893,0.685714,2474,31890.85714,0.133126,0.818841,0.550173,0.070934,0.752244,"West Nowra",12474
0.774719,0.262759,0.735077,2475,58122.63026,0.16485,0.899927,0.269182,0.468058,0.813791,"West Pennant Hills",12475
0.79591,0.228491,0.767899,2476,64324.26263,0.148067,0.915966,0.214086,0.557423,0.840697,"West Pymble",12476
0.733361,0.245511,0.740421,2477,45122.56954,0.139187,0.879608,0.319585,0.434905,0.808897,"West Ryde",12477
0.0,0.310559,0.0,3908,37696.14815,0.0,0.0,0.509317,0.180124,0.0,"Sulky",21279
0.558055,0.296624,0.579248,2478,28449.26582,0.163684,0.742933,0.627412,0.075965,0.657337,"West Tamworth",12478
0.783287,0.397333,0.758338,2524,48804.82451,0.127612,0.885949,0.339261,0.263407,0.819751,"Winmalee",12524
0.779307,0.33441,0.753457,2525,50738.49236,0.148568,0.902025,0.366712,0.298878,0.825131,"Winston Hills",12525
0.762888,0.36922,0.74247,3909,43394.99454,0.153689,0.89616,0.473369,0.157411,0.816736,"Sunbury",21280
0.663746,0.379538,0.645022,2479,34842.73684,0.160804,0.805825,0.539054,0.081408,0.72032,"West Wallsend",12479
0.686758,0.32967,0.703405,2480,40820.88136,0.121885,0.82529,0.356044,0.314286,0.761617,"West Wollongong",12480
0.0,0.285714,0.0,2530,21948.0,0.0,0.0,0.621429,0.092857,0.0,"Wollar",12530
0.753227,0.182496,0.800699,2531,50503.55556,0.097199,0.897898,0.328195,0.489309,0.853685,"Wolli Creek",12531
0.54955,0.32287,0.584158,2532,31643.2381,0.082508,0.666667,0.430493,0.246637,0.626214,"Wollombi",12532
0.0,0.485,0.0,3910,32188.0,0.0,0.0,0.405,0.11,0.0,"Sunset Strip (Vic.)",21281
0.775103,0.335172,0.739007,2481,34844.07843,0.148791,0.887798,0.552414,0.112414,0.81338,"West Wyalong",12481
0.743255,0.366259,0.731707,2482,36297.51456,0.162632,0.89434,0.561189,0.072552,0.80905,"Westdale (Tamworth - NSW)",12482
0.525023,0.194868,0.484967,2501,24426.04878,0.315192,0.800159,0.554667,0.250465,0.649886,"Wiley Park",12501
0.0,0.358974,0.0,2502,19851.44828,0.0,0.0,0.602564,0.038462,0.0,"Willawarrin",12502
0.803412,0.300514,0.770492,2483,59091.56436,0.139269,0.909761,0.230308,0.469178,0.835717,"Westleigh",12483
0.66205,0.166164,0.65011,2484,40694.78492,0.204536,0.854646,0.312661,0.521176,0.755898,"Westmead",12484
0.593634,0.330679,0.564706,2485,30343.2381,0.195841,0.760547,0.630042,0.039278,0.660055,"Weston (NSW)",12485
0.644606,0.292007,0.603706,2486,33176.44828,0.199343,0.803049,0.588098,0.119895,0.702686,"Wetherill Park",12486
0.471906,0.213627,0.472183,2487,24219.38965,0.226911,0.699093,0.734209,0.052165,0.577276,"Whalan",12487
0.0,0.398907,0.0,2488,22954.06061,0.0,0.0,0.502732,0.098361,0.0,"Wherrol Flat",12488
0.0,0.0,0.0,2489,0.0,0.0,0.0,0.0,0.0,0.0,"Whian Whian",12489
0.0,0.254902,0.0,2490,22048.0,0.0,0.0,0.588235,0.156863,0.0,"White Cliffs",12490
0.831461,0.401709,0.79661,2491,48800.63158,0.104553,0.901163,0.350427,0.247863,0.845272,"White Rock (NSW)",12491
0.742772,0.379182,0.739583,2492,44888.14599,0.107901,0.847484,0.404461,0.216357,0.79052,"Whitebridge",12492
0.819188,0.388889,0.679612,2493,50792.44444,0.264488,0.944099,0.555556,0.055556,0.838462,"Whittingham",12493
0.565217,0.197044,0.595506,2494,22348.0,0.087187,0.682692,0.748768,0.054187,0.631579,"Whitton",12494
0.0,0.418033,0.0,2495,26814.66667,0.0,0.0,0.377049,0.204918,0.0,"Whoota",12495
0.0,0.276786,0.0,2496,24214.66667,0.0,0.0,0.651786,0.071429,0.0,"Wiangaree",12496
0.715618,0.415094,0.683616,2503,39525.77778,0.176745,0.86036,0.495283,0.089623,0.781407,"Williamtown",12503
0.432849,0.196045,0.466205,2504,23758.52632,0.172908,0.639113,0.770421,0.033534,0.547064,"Willmot",12504
0.367439,0.21909,0.400744,2511,19294.32588,0.121062,0.521807,0.755926,0.024984,0.454859,"Windale",12511
0.532787,0.213115,0.737489,6443,20748.0,0.162785,0.900274,0.672131,0.114754,0.0,"Marks Landing",40406
0.781982,0.233053,0.787806,2505,64680.59494,0.124036,0.911842,0.294241,0.472705,0.846587,"Willoughby (NSW)",12505
0.758842,0.219017,0.754348,2506,70786.98305,0.13071,0.885057,0.236111,0.544872,0.818792,"Willoughby East",12506
0.58547,0.246753,0.566038,2507,26650.7027,0.232127,0.798165,0.679654,0.073593,0.689815,"Willow Tree",12507
0.763889,0.371191,0.75419,2508,40092.0,0.15147,0.90566,0.445983,0.182825,0.823529,"Willow Vale (Wingecarribee - NSW)",12508
0.0,0.31694,0.0,2509,27208.60606,0.0,0.0,0.360656,0.322404,0.0,"Wilsons Creek",12509
0.776037,0.408295,0.753372,2510,46373.6,0.12116,0.874532,0.43871,0.152995,0.81749,"Wilton (NSW)",12510
0.598333,0.361296,0.6,2512,29633.71429,0.099335,0.699336,0.538206,0.100498,0.653184,"Windang",12512
0.758209,0.439169,0.67052,2513,49796.27586,0.219802,0.890323,0.338279,0.222552,0.7737,"Windella",12513
0.0,0.322222,0.0,2514,24139.30435,0.0,0.0,0.544444,0.133333,0.0,"Windellama",12514
0.682857,0.378151,0.661458,2515,34050.32558,0.154868,0.816327,0.462185,0.159664,0.733138,"Windermere Park",12515
0.492701,0.344203,0.552632,2516,19812.0,0.062753,0.615385,0.550725,0.105072,0.59375,"Windeyer (NSW)",12516
0.743224,0.37045,0.742938,2517,40496.93617,0.119716,0.862654,0.466096,0.163455,0.798375,"Windradyne",12517
0.694714,0.337998,0.704128,2518,37596.0,0.151707,0.855835,0.510226,0.151776,0.776888,"Windsor (NSW)",12518
0.786436,0.389049,0.780415,2519,49595.61905,0.123311,0.903727,0.446686,0.164265,0.840121,"Windsor Downs",12519
0.0,0.293814,0.0,2520,34772.24242,0.0,0.0,0.525773,0.180412,0.0,"Wingello",12520
0.0,0.396226,0.0,2521,40062.28571,0.0,0.0,0.496855,0.106918,0.0,"Wingen",12521
0.606155,0.341663,0.613516,2522,28890.92566,0.134318,0.747834,0.571261,0.087075,0.675709,"Wingham",12522
0.0,0.348214,0.0,2523,27548.0,0.0,0.0,0.455357,0.196429,0.0,"Winifred",12523
0.0,0.350877,0.0,2526,39690.85714,0.0,0.0,0.491228,0.157895,0.0,"Winton (NSW)",12526
0.0,0.336842,0.0,2527,47971.52941,0.0,0.0,0.436842,0.226316,0.0,"Wirlinga",12527
0.757805,0.366131,0.764378,2548,44804.56566,0.116125,0.880503,0.331126,0.302744,0.818271,"Woodford (NSW)",12548
0.0,0.423913,0.0,2549,28873.0,0.0,0.0,0.445652,0.130435,0.0,"Woodford Island",12549
0.0,0.366667,0.0,2550,38948.0,0.0,0.0,0.388889,0.244444,0.0,"Woodlands (Wingecarribee - NSW)",12550
0.0,0.378378,0.0,2528,29761.33333,0.0,0.0,0.540541,0.081081,0.0,"Wisemans Ferry",12528
0.0,0.256684,0.0,2529,17675.27273,0.0,0.0,0.625668,0.117647,0.0,"Wittitrin",12529
0.723922,0.386006,0.753086,2533,35652.9505,0.081727,0.834813,0.389937,0.224057,0.789951,"Wollongbar",12533
0.695157,0.300423,0.708215,2551,38110.71186,0.126647,0.834862,0.551481,0.148096,0.767305,"Woodpark",12551
0.694054,0.258621,0.737489,6444,36940.98246,0.162785,0.900274,0.426724,0.314655,0.0,"Marleston",40407
0.618534,0.266548,0.680265,2534,38890.89017,0.088648,0.768913,0.397708,0.335744,0.727163,"Wollongong",12534
0.800895,0.18014,0.839725,2535,72212.03509,0.084652,0.924377,0.234451,0.58541,0.879947,"Wollstonecraft",12535
0.642147,0.372781,0.662835,2536,32003.6962,0.120575,0.78341,0.495069,0.13215,0.720251,"Wolumla",12536
0.765152,0.344106,0.773946,2537,54114.66667,0.067951,0.841897,0.264259,0.391635,0.803119,"Wombarra",12537
0.70047,0.357143,0.67313,2544,38690.85714,0.179398,0.852528,0.521563,0.121294,0.762901,"Woodbine (NSW)",12544
0.625592,0.358491,0.630208,2545,29012.28571,0.115162,0.74537,0.566038,0.075472,0.692875,"Woodburn (Richmond Valley - NSW)",12545
0.0,0.323077,0.0,2538,24090.85714,0.0,0.0,0.492308,0.184615,0.0,"Wombat",12538
0.0,0.355072,0.0,2539,35124.47059,0.0,0.0,0.449275,0.195652,0.0,"Wombeyan Caves",12539
0.0,0.315068,0.0,2540,38824.19048,0.0,0.0,0.486301,0.19863,0.0,"Wondalga",12540
0.68,0.333333,0.693878,2541,38711.63636,0.158193,0.852071,0.528822,0.137845,0.76776,"Wongarbon",12541
0.0,0.5,0.0,2542,51370.22222,0.0,0.0,0.27551,0.22449,0.0,"Wongawilli",12542
0.567551,0.295359,0.55814,2543,30680.27513,0.208294,0.766434,0.669681,0.034961,0.655127,"Woodberry",12543
0.778813,0.251397,0.774866,2546,47786.00384,0.137424,0.912291,0.335728,0.412876,0.842077,"Woodcroft (NSW)",12546
0.534413,0.267717,0.649123,2547,26665.24138,-0.004495,0.644628,0.641732,0.090551,0.655319,"Woodenbong",12547
0.716237,0.420973,0.676301,2552,35296.31461,0.188106,0.864407,0.481763,0.097264,0.762128,"Woodrising",12552
0.0,0.443038,0.0,2553,13876.57143,0.0,0.0,0.506329,0.050633,0.0,"Woodsreef",12553
0.556793,0.333333,0.586047,2554,22753.71429,0.083678,0.669725,0.58,0.086667,0.629032,"Woodstock (Cowra - NSW)",12554
0.0,0.38,0.0,2555,32633.71429,0.0,0.0,0.44,0.18,0.0,"Woodstock (Shoalhaven - NSW)",12555
0.0,0.372881,0.0,2556,25948.0,0.0,0.0,0.483051,0.144068,0.0,"Woodview",12556
0.597786,0.182322,0.73913,2563,56982.68208,0.04003,0.77916,0.43676,0.380917,0.763193,"Woolloomooloo",12563
0.0,0.313725,0.0,2564,29068.0,0.0,0.0,0.614379,0.071895,0.0,"Woolomin",12564
0.763077,0.378049,0.748466,2557,44567.35484,0.130728,0.879195,0.411585,0.210366,0.810897,"Woodville (NSW)",12557
0.0,0.346154,0.0,2558,23148.0,0.0,0.0,0.6,0.053846,0.0,"Woolbrook",12558
0.604027,0.320174,0.625791,2559,27681.33333,0.122531,0.748322,0.548756,0.13107,0.685389,"Woolgoolga",12559
0.0,0.0,0.0,2573,27248.0,0.0,0.0,0.0,0.0,0.0,"Wooyung",12573
0.798203,0.426243,0.795417,2574,54014.22517,0.103888,0.899306,0.317033,0.256724,0.846801,"Woronora",12574
0.445736,0.334601,0.5,2560,20383.08772,-0.003597,0.496403,0.555133,0.110266,0.501976,"Wooli",12560
0.69607,0.441189,0.665789,2576,38026.59649,0.204027,0.869817,0.442938,0.115872,0.763194,"Worrigee",12576
0.0,0.0,0.0,2577,35048.0,0.0,0.0,0.0,0.0,0.0,"Worrowing Heights",12577
0.74133,0.166825,0.77651,2561,73705.89474,0.124284,0.900794,0.264971,0.568203,0.833161,"Woollahra",12561
0.648794,0.444444,0.733333,2562,29696.83721,0.027146,0.760479,0.407407,0.148148,0.751429,"Woollamia",12562
0.76392,0.354767,0.733645,2580,33098.0,0.157758,0.891403,0.552106,0.093126,0.815668,"Wyalong",12580
0.0,0.377778,0.0,2581,25081.33333,0.0,0.0,0.540741,0.081481,0.0,"Wyangala",12581
0.0,0.0,0.0,2582,36348.0,0.0,0.0,0.0,0.0,0.0,"Wybung",12582
0.694529,0.38088,0.656627,2583,32783.95506,0.161409,0.818035,0.53566,0.08346,0.737005,"Wyee",12583
0.717087,0.344715,0.717602,2894,42811.15789,0.155892,0.873494,0.475678,0.179607,0.795567,"Carrum",20265
0.793828,0.388293,0.789048,2565,51274.31579,0.122944,0.911992,0.365058,0.246649,0.849302,"Woolooware",12565
0.646154,0.411538,0.6875,2566,31668.0,0.124466,0.811966,0.361538,0.226923,0.742739,"Wooloweyah",12566
0.725441,0.183417,0.722488,2567,74264.66667,0.142218,0.864706,0.263819,0.552764,0.785901,"Woolwich",12567
0.0,0.389313,0.0,2568,31148.0,0.0,0.0,0.458015,0.152672,0.0,"Woomargama",12568
0.476309,0.426768,0.492386,2569,20389.37931,0.145912,0.638298,0.474747,0.098485,0.560209,"Woombah",12569
0.704809,0.393399,0.706256,2570,41894.66667,0.179401,0.885657,0.480821,0.125781,0.791251,"Woongarrah",12570
0.720954,0.383378,0.708487,2571,43894.81648,0.134177,0.842664,0.382532,0.234089,0.772878,"Woonona",12571
0.0,0.434426,0.0,2572,20748.0,0.0,0.0,0.516393,0.04918,0.0,"Wootton",12572
0.7,0.37971,0.683544,2594,40768.0,0.187801,0.871345,0.507246,0.113043,0.784848,"Yanderra",12594
0.0,0.438272,0.0,2595,44408.0,0.0,0.0,0.376543,0.185185,0.0,"Yarrabar",12595
0.854545,0.411125,0.81774,2575,55318.37037,0.123436,0.941176,0.349456,0.23942,0.87847,"Woronora Heights",12575
0.561086,0.38914,0.597938,2596,19448.0,0.086747,0.684685,0.493213,0.117647,0.644231,"Yarrahapinni",12596
0.71706,0.211911,0.770149,2903,45869.12676,0.091122,0.861272,0.313019,0.475069,0.817647,"Caulfield East",20274
0.605184,0.335746,0.625614,2578,31087.88439,0.123509,0.749123,0.552071,0.112183,0.685224,"Woy Woy",12578
0.689516,0.341365,0.731481,2579,54548.0,0.152447,0.883929,0.405622,0.253012,0.81106,"Woy Woy Bay",12579
0.688,0.409091,0.636364,2584,34065.07317,0.167007,0.803371,0.446524,0.144385,0.71978,"Wyee Point",12584
0.527473,0.327824,0.610063,2585,21823.86207,0.134904,0.744966,0.526171,0.146006,0.675325,"Wyndham (NSW)",12585
0.682911,0.362658,0.676814,2586,37251.24675,0.14326,0.820074,0.481013,0.156329,0.744466,"Wyoming",12586
0.534417,0.312195,0.564311,2587,28375.94118,0.139644,0.703955,0.582656,0.105149,0.634286,"Wyong",12587
0.753488,0.334842,0.754902,2588,43148.0,0.109176,0.864078,0.40724,0.257919,0.796117,"Wyong Creek",12588
0.799134,0.326836,0.785897,4216,55395.82609,0.129867,0.915765,0.382933,0.290232,0.847894,"Annandale (Qld)",30040
0.715,0.402402,0.719262,2589,36748.0,0.109904,0.829167,0.492492,0.105105,0.773526,"Wyongah",12589
0.731602,0.421739,0.752294,2590,37579.57895,0.078064,0.830357,0.456522,0.121739,0.799087,"Wyrallah",12590
0.571394,0.245221,0.54381,2591,29060.52567,0.237901,0.781711,0.602696,0.152083,0.660479,"Yagoona",12591
0.559166,0.357118,0.597645,2592,26814.66667,0.07192,0.669565,0.498764,0.144119,0.630724,"Yamba (NSW)",12592
0.744262,0.294118,0.730769,2593,32944.36364,0.118152,0.848921,0.604575,0.101307,0.786207,"Yanco",12593
0.742308,0.343874,0.754237,2597,50265.64706,0.084472,0.83871,0.411067,0.245059,0.804979,"Yarramalong",12597
0.0,0.296875,0.0,2907,54114.66667,0.0,0.0,0.328125,0.375,0.0,"Ceres",20278
0.769892,0.414894,0.751131,2598,42689.46341,0.085779,0.83691,0.402128,0.182979,0.791304,"Yarramundi",12598
0.0,0.403226,0.0,2599,22800.63158,0.0,0.0,0.510753,0.086022,0.0,"Yarranbella",12599
0.0,0.0,0.0,2600,0.0,0.0,0.0,0.0,0.0,0.0,"Yarratt Forest",12600
0.605684,0.36136,0.631387,2601,27702.21687,0.0771,0.708487,0.545617,0.093023,0.669742,"Yarravel",12601
0.0,0.224242,0.0,4224,35481.33333,0.0,0.0,0.709091,0.066667,0.0,"Aramac",30048
0.824332,0.415184,0.806527,2602,52389.74757,0.088014,0.894541,0.35172,0.233096,0.848139,"Yarrawarrah",12602
0.417241,0.290102,0.416667,2603,21672.44444,0.213255,0.629921,0.665529,0.044369,0.516129,"Yarrawonga (NSW)",12603
0.665072,0.41784,0.679612,2604,38130.85714,0.083275,0.762887,0.455399,0.126761,0.730392,"Yarrawonga Park",12604
0.0,0.351351,0.0,2605,37026.26087,0.0,0.0,0.581081,0.067568,0.0,"Yarrie Lake",12605
0.0,0.34375,0.0,2606,25370.22222,0.0,0.0,0.541667,0.114583,0.0,"Yarrowitch",12606
0.0,0.357798,0.0,2607,23348.0,0.0,0.0,0.449541,0.192661,0.0,"Yarrowyck",12607
0.75819,0.33177,0.752381,2608,45884.05016,0.121773,0.874154,0.479049,0.189181,0.811457,"Yass",12608
0.775,0.306407,0.843373,2609,57203.31915,0.044825,0.888199,0.37883,0.314763,0.864458,"Yass River",12609
0.8389,0.463511,0.808594,2612,49678.90909,0.106386,0.91498,0.353057,0.183432,0.853465,"Yellow Rock (Blue Mountains - NSW)",12612
0.725321,0.176962,0.838462,2630,55477.0404,0.018406,0.856868,0.343181,0.479857,0.848444,"Abbotsford (Vic.)",20001
0.692308,0.447964,0.650485,2613,35748.0,0.182848,0.833333,0.41629,0.135747,0.733333,"Yellow Rock (Shellharbour - NSW)",12613
0.772379,0.322208,0.737705,2614,36392.82759,0.185372,0.923077,0.572529,0.105263,0.834008,"Yenda (NSW)",12614
0.717617,0.342784,0.738462,2633,34918.0,0.093908,0.83237,0.342784,0.314433,0.786301,"Aireys Inlet",20004
0.745119,0.313425,0.731888,2634,41641.27354,0.161422,0.89331,0.487579,0.198996,0.808828,"Airport West",20005
0.556983,0.210943,0.54375,2635,26064.85393,0.219202,0.762952,0.687871,0.101187,0.652403,"Albanvale",20006
0.755946,0.172703,0.782609,2636,70584.21262,0.091871,0.874479,0.287838,0.539459,0.82734,"Albert Park (Vic.)",20007
0.0,0.405405,0.0,2643,28981.33333,0.0,0.0,0.506757,0.087838,0.0,"Alma (Vic.)",20014
0.808487,0.183764,0.822437,2644,57127.03226,0.063874,0.886311,0.25203,0.564207,0.853945,"Alphington",20015
0.0,0.302158,0.0,2637,28411.15789,0.0,0.0,0.618705,0.079137,0.0,"Alberton (Vic.)",20008
0.609461,0.259288,0.625812,2638,28570.8739,0.18349,0.809302,0.512319,0.228393,0.725432,"Albion (Vic.)",20009
0.725997,0.361276,0.743146,2639,32391.47826,0.060713,0.803859,0.46365,0.175074,0.7739,"Alexandra (Vic.)",20010
0.710394,0.292346,0.715934,2645,43560.62458,0.126191,0.842125,0.438968,0.268686,0.778319,"Altona (Vic.)",20016
0.68422,0.279091,0.664294,2646,37242.15081,0.18779,0.852084,0.536369,0.18454,0.755958,"Altona Meadows",20017
0.602779,0.226835,0.590526,2647,33636.0,0.2146,0.805126,0.595688,0.177477,0.701284,"Altona North",20018
0.0,0.267717,0.0,2648,29414.66667,0.0,0.0,0.645669,0.086614,0.0,"Amphitheatre",20019
0.740741,0.346591,0.722892,2649,38682.69388,0.168018,0.890909,0.491477,0.161932,0.797546,"Anakie",20020
0.762174,0.17425,0.78601,2657,62233.09532,0.12978,0.915789,0.275817,0.549934,0.846185,"Armadale (Vic.)",20028
0.713405,0.323552,0.72,2650,36632.93151,0.132487,0.852487,0.362162,0.314286,0.782186,"Anglesea",20021
0.678218,0.283582,0.693878,2659,46442.11765,0.097331,0.791209,0.373134,0.343284,0.75,"Arthurs Seat",20030
0.669919,0.324149,0.706714,2651,31960.5,0.096154,0.802867,0.50081,0.175041,0.755319,"Apollo Bay (Vic.)",20022
0.0,0.308511,0.0,2652,34614.66667,0.0,0.0,0.595745,0.095745,0.0,"Apsley (Vic.)",20023
0.77374,0.259024,0.766427,2749,48946.08482,0.115152,0.881579,0.31445,0.426526,0.821375,"Bentleigh",20120
0.63173,0.303713,0.677419,2653,33220.2963,-0.004262,0.673157,0.587066,0.109222,0.674815,"Ararat",20024
0.0,0.269841,0.0,2654,36121.91304,0.0,0.0,0.579365,0.150794,0.0,"Arcadia (Vic.)",20025
0.571429,0.240391,0.602963,2655,31734.66667,0.158555,0.761518,0.614984,0.144625,0.686704,"Ardeer",20026
0.650327,0.236246,0.641379,2656,29386.70968,0.167131,0.808511,0.634304,0.12945,0.71777,"Ardmona",20027
0.482301,0.177273,0.737489,8203,27681.33333,0.162785,0.900274,0.609091,0.213636,0.0,"Alice Springs",70005
0.805668,0.346939,0.770492,2658,42966.18182,0.150561,0.921053,0.444898,0.208163,0.835443,"Arthurs Creek",20029
